livrooms_count,district,year,level,house_levels,const_tech,area,liv_area,kitchen_area,price
1,Нижегородский,2024.0,2,7,блок+утеплитель,53.5,18.0,16.0,17500000
1,Советский,2027.0,9,18,кирпич,43.1,12.7,15.9,7585600
2,Советский,2027.0,11,18,кирпич,58.8,24.7,19.3,10290000
1,Советский,2027.0,4,18,кирпич,44.2,13.4,16.6,7823400
1,Советский,2027.0,9,18,кирпич,40.0,13.6,15.2,7120000
2,Советский,2027.0,9,18,кирпич,59.1,24.7,19.3,9987900
2,Советский,2027.0,4,18,кирпич,56.9,23.9,19.0,9502300
2,Советский,2027.0,9,18,кирпич,57.0,26.8,13.9,9633000
2,Советский,2027.0,9,18,кирпич,56.9,23.9,19.0,9616100
2,Советский,2027.0,11,18,кирпич,59.1,27.7,14.9,10106100
2,Советский,2027.0,4,18,кирпич,57.4,27.3,14.7,9585800
2,Советский,2027.0,4,18,кирпич,59.6,25.5,19.3,10191600
2,Советский,2027.0,4,18,кирпич,57.0,26.8,13.9,9519000
2,Советский,2027.0,4,18,кирпич,69.4,35.5,19.6,11589800
1,Советский,2027.0,4,18,кирпич,43.5,15.7,15.4,7743000
1,Советский,2027.0,9,18,кирпич,37.0,12.3,16.3,6993600
2,Советский,2027.0,4,18,кирпич,55.2,26.0,14.0,9439200
1,Советский,2027.0,11,18,кирпич,43.5,15.7,15.4,7873500
2,Советский,2027.0,4,18,кирпич,57.2,27.5,14.7,9781200
1,Советский,2027.0,9,18,кирпич,39.9,13.3,15.0,7102200
2,Советский,2027.0,2,18,кирпич,56.0,26.0,14.0,9240000
2,Советский,2027.0,11,18,кирпич,71.2,26.2,22.2,12460000
1,Советский,2027.0,4,18,кирпич,42.5,12.6,15.7,7480000
1,Советский,2027.0,9,18,кирпич,38.8,13.6,14.7,6984000
1,Советский,2027.0,13,18,кирпич,39.8,14.2,15.4,7203800
1,Советский,2027.0,9,18,кирпич,42.5,12.6,15.7,7480000
2,Советский,2027.0,13,18,кирпич,54.5,25.8,14.0,9537500
1,Советский,2027.0,4,18,кирпич,37.5,12.3,16.5,6900000
1,Советский,2027.0,4,18,кирпич,43.6,15.7,15.4,7630000
1,Советский,2027.0,13,18,кирпич,43.6,13.4,16.6,7848000
2,Советский,2027.0,13,18,кирпич,54.6,26.2,13.1,9555000
1,Советский,2027.0,9,18,кирпич,36.1,11.6,16.3,6714600
2,Советский,2027.0,4,18,кирпич,71.2,26.2,22.2,12175200
1,Советский,2027.0,11,18,кирпич,40.1,13.5,15.1,7258100
2,Советский,2027.0,13,18,кирпич,54.8,26.0,13.1,9370800
2,Советский,2027.0,4,18,кирпич,50.0,26.4,14.6,8650000
2,Советский,2027.0,4,18,кирпич,56.8,27.0,13.9,9712800
1,Советский,2027.0,4,18,кирпич,39.2,13.6,14.7,6938400
2,Советский,2027.0,11,18,кирпич,56.8,27.5,14.7,9940000
2,Советский,2027.0,9,18,кирпич,69.1,35.3,20.0,11677900
1,Советский,2027.0,4,18,кирпич,40.4,13.6,15.2,7110400
2,Советский,2027.0,11,18,кирпич,57.1,24.9,19.0,9992500
2,Советский,2027.0,9,18,кирпич,50.0,26.4,14.6,8850000
2,Советский,2027.0,13,18,кирпич,66.7,34.0,18.6,11472400
1,Советский,2027.0,4,18,кирпич,43.1,12.7,15.9,7628700
2,Советский,2027.0,4,18,кирпич,59.8,25.4,19.3,9986600
1,Советский,2027.0,11,18,кирпич,39.5,12.9,15.1,7149500
1,Советский,2027.0,9,18,кирпич,40.0,13.1,15.2,7120000
1,Советский,2027.0,4,18,кирпич,44.2,13.4,16.6,7646600
2,Советский,2027.0,9,18,кирпич,57.4,27.3,14.7,9700600
1,Советский,2027.0,4,18,кирпич,40.1,13.5,15.1,7137800
1,Советский,2027.0,4,18,кирпич,40.2,13.1,15.2,7075200
1,Советский,2027.0,13,18,кирпич,43.7,13.4,16.6,7778600
1,Советский,2027.0,4,18,кирпич,40.1,14.2,15.4,7097700
2,Советский,2027.0,1,18,кирпич,49.4,27.7,12.0,8250000
2,Советский,2027.0,4,18,кирпич,57.1,24.9,19.0,9764100
1,Советский,2027.0,4,18,кирпич,40.4,13.3,15.0,7110400
1,Советский,2027.0,9,18,кирпич,37.6,12.3,16.8,6993600
2,Советский,2027.0,11,18,кирпич,56.6,27.5,14.7,9905000
1,Советский,2027.0,4,18,кирпич,39.7,12.9,15.1,7066600
2,Советский,2027.0,4,18,кирпич,59.2,27.7,14.9,9886400
1,Советский,2027.0,9,18,кирпич,43.6,15.7,15.4,7673600
1,Советский,2027.0,4,18,кирпич,39.6,14.2,14.5,7128000
2,Советский,2027.0,4,18,кирпич,57.3,27.3,14.7,9798300
2,Советский,2027.0,4,18,кирпич,69.1,35.3,20.0,11539700
1,Советский,2027.0,4,18,кирпич,37.9,12.3,16.8,6973600
1,Советский,2027.0,13,18,кирпич,42.6,12.7,16.3,7923600
4,Нижегородский,1979.0,4,9,кирпич,76.0,51.0,7.0,14300000
3,Московский,2006.0,9,10,кирпич,105.0,55.0,20.0,20000000
3,Сормовский,1968.0,5,9,панель,60.0,44.0,7.2,7200000
3,Нижегородский,2011.0,1,17,блок+утеплитель,87.0,50.0,12.0,11500000
2,Нижегородский,1965.0,1,5,кирпич,43.0,27.0,5.0,8800000
1,Сормовский,1951.0,2,2,шлакоблок,19.0,15.0,2.0,1990000
3,Советский,1979.0,9,9,панель,63.0,43.0,6.0,6970000
1,Сормовский,1992.0,10,10,панель,32.9,17.1,8.3,4050000
3,Сормовский,2017.0,2,10,панель,79.3,47.6,14.2,12100000
1,Ленинский,1987.0,3,9,панель,33.2,18.0,9.0,5400000
0,Приокский,2024.0,9,14,блок+утеплитель,25.31,10.58,3.34,5800000
3,Нижегородский,1983.0,5,9,панель,62.4,38.0,9.3,7800000
2,Советский,1975.0,4,5,кирпич,44.3,30.6,6.0,6700000
1,Сормовский,2004.0,5,10,кирпич,36.3,19.5,9.1,4300000
1,Нижегородский,2004.0,9,10,кирпич,45.2,17.0,10.8,7750000
2,Приокский,2014.0,2,17,блок+утеплитель,67.0,36.8,12.1,10500000
2,Автозаводский,1959.0,1,2,шлакоблок,52.0,32.4,6.5,3850000
2,Сормовский,1989.0,6,9,панель,56.2,34.1,7.0,6000000
3,Канавинский,1982.0,8,9,панель,63.4,37.2,9.1,8000000
2,Канавинский,2014.0,8,10,блок+утеплитель,43.2,22.0,14.6,6400000
2,Московский,1968.0,4,5,панель,44.8,32.5,5.5,4800000
2,Канавинский,1966.0,4,5,кирпич,44.1,28.2,5.7,3800000
3,Сормовский,2001.0,5,7,панель,67.0,36.0,11.5,10500000
1,Советский,2024.0,3,26,блок+утеплитель,33.4,12.5,10.6,6570000
3,Автозаводский,1965.0,5,5,кирпич,56.5,38.5,5.9,5750000
1,Сормовский,2017.0,10,10,панель,28.6,16.3,5.1,4400000
3,Сормовский,1991.0,1,10,панель,64.5,33.7,9.0,7400000
2,Сормовский,2012.0,1,10,блок+утеплитель,63.8,32.0,14.0,8500000
2,Советский,1950.0,1,3,кирпич,65.0,39.0,7.0,6600000
1,Канавинский,2009.0,4,16,блок+утеплитель,44.0,20.8,12.3,7400000
2,Нижегородский,1985.0,2,9,кирпич,49.5,29.6,7.5,7970000
1,Сормовский,2003.0,6,10,панель,37.0,18.2,8.5,5550000
1,Сормовский,1974.0,4,9,кирпич,28.7,18.0,5.5,3600000
3,Сормовский,1968.0,4,5,панель,57.0,42.2,5.5,5000000
3,Сормовский,1957.0,2,2,шлакоблок,43.9,32.4,4.5,4100000
2,Нижегородский,2022.0,5,6,блок+утеплитель,93.0,70.0,22.0,29500000
2,Сормовский,1957.0,2,2,кирпич,37.9,27.4,4.1,3800000
2,Автозаводский,1988.0,3,10,панель,62.0,33.5,8.8,7100000
1,Сормовский,1957.0,1,2,шлакоблок,32.0,11.0,10.0,3500000
3,Канавинский,1949.0,2,2,кирпич,70.3,45.0,7.3,4600000
1,Сормовский,1964.0,5,5,панель,33.0,18.2,5.0,4150000
2,Сормовский,1957.0,3,3,кирпич,54.9,32.6,8.0,4800000
3,Сормовский,1952.0,2,4,кирпич,72.0,48.1,8.0,7400000
1,Сормовский,2025.0,3,18,блок+утеплитель,36.5,11.3,13.8,6570000
3,Канавинский,1971.0,4,5,кирпич,58.5,42.6,6.1,6500000
3,Канавинский,1970.0,4,5,кирпич,61.5,42.0,6.0,8500000
3,Московский,1969.0,1,5,кирпич,62.5,47.0,6.0,5000000
2,Московский,1969.0,1,5,кирпич,41.0,24.1,6.0,4200000
2,Канавинский,1985.0,7,9,кирпич,47.2,28.0,8.0,5500000
2,Сормовский,2023.0,2,10,панель,54.0,30.5,10.5,7300000
1,Сормовский,2017.0,8,14,блок+утеплитель,31.6,15.2,8.8,5400000
3,Сормовский,1958.0,1,2,шлакоблок,40.4,29.0,5.0,4300000
3,Московский,1953.0,3,5,кирпич,77.7,52.3,6.9,7300000
2,Московский,1978.0,1,9,кирпич,51.5,28.4,7.9,5500000
1,Сормовский,1957.0,1,2,шлакоблок,32.0,11.0,10.0,3500000
1,Автозаводский,2011.0,6,10,блок+утеплитель,30.7,16.0,6.1,4800000
1,Автозаводский,2011.0,4,10,панель,31.3,16.0,8.0,5200000
3,Канавинский,1956.0,2,4,кирпич,68.2,46.1,6.5,8570000
3,Московский,1988.0,2,9,панель,61.7,46.3,8.0,8600000
2,Канавинский,1980.0,8,9,панель,45.0,30.0,7.0,6500000
3,Сормовский,1982.0,3,12,кирпич,71.9,43.5,10.3,8700000
3,Нижегородский,2004.0,5,5,кирпич,121.0,70.0,17.5,26000000
4,Автозаводский,1973.0,4,5,кирпич,61.7,46.2,5.7,7100000
1,Ленинский,1970.0,5,5,кирпич,30.4,16.8,6.4,4690000
3,Канавинский,1994.0,4,5,кирпич,58.3,44.0,9.0,7800000
3,Приокский,1970.0,5,5,панель,63.2,46.5,6.0,6500000
1,Ленинский,1993.0,2,9,кирпич,27.0,13.0,7.8,4200000
2,Канавинский,2007.0,5,10,кирпич,62.9,30.3,10.9,13500000
2,Канавинский,2008.0,7,10,кирпич,44.7,20.0,11.4,9100000
4,Советский,1938.0,2,4,кирпич,122.0,62.0,15.0,19900000
4,Советский,2025.0,5,9,кирпич,93.6,47.0,21.5,26000000
0,Новинский,2015.0,2,3,блок+утеплитель,20.0,13.6,3.0,2950000
2,Автозаводский,1981.0,9,9,панель,43.2,27.4,7.1,5300000
2,Приокский,1979.0,3,9,панель,38.1,21.7,6.0,6800000
3,Канавинский,1971.0,3,5,кирпич,52.0,33.5,6.0,6100000
1,Сормовский,2020.0,2,10,панель,35.3,18.2,7.3,4500000
2,Сормовский,2023.0,1,10,кирпич,65.2,31.6,10.9,8171600
1,Московский,1966.0,1,6,кирпич,27.4,16.7,5.0,3100000
3,Канавинский,2025.0,4,9,монолитный железобетон,75.09,44.66,11.63,8499963
1,Приокский,2014.0,3,25,блок+утеплитель,31.6,15.1,6.9,6400000
2,Нижегородский,1965.0,4,5,кирпич,42.3,28.2,5.0,8500000
3,Сормовский,1973.0,2,9,панель,56.1,34.2,7.0,6800000
3,Сормовский,1986.0,1,9,панель,64.0,45.0,7.2,6300000
3,Советский,1974.0,8,9,кирпич,56.2,37.8,6.2,7200000
2,Приокский,1958.0,1,3,кирпич,36.9,26.5,4.0,4200000
1,Московский,1977.0,2,9,панель,35.0,17.1,7.0,3980000
2,Московский,2018.0,16,17,панель,58.4,35.0,9.7,10000000
3,Автозаводский,2007.0,12,12,кирпич,92.4,50.5,12.0,14800000
2,Ленинский,1940.0,3,3,кирпич,54.2,35.5,8.6,5480000
1,Московский,1988.0,8,9,панель,32.0,17.0,8.0,4600000
1,Сормовский,2015.0,2,12,кирпич,28.3,14.5,7.5,5200000
3,Канавинский,2023.0,3,9,панель,76.78,45.0,11.63,7390000
3,Нижегородский,2022.0,18,25,блок+утеплитель,93.0,48.0,20.0,27000000
0,Ленинский,1962.0,1,5,кирпич,16.5,12.0,1.0,2650000
3,Нижегородский,2012.0,2,6,кирпич,134.0,71.5,24.2,25000000
4,Советский,2021.0,10,18,блок+утеплитель,89.9,35.7,26.5,15650000
3,Сормовский,1982.0,2,9,панель,60.3,43.3,7.5,6670000
3,Автозаводский,1980.0,2,9,панель,55.1,40.0,7.0,6200000
8,Нижегородский,2008.0,2,3,кирпич,369.0,180.0,25.0,30000000
2,Канавинский,1958.0,1,3,кирпич,43.7,31.0,6.0,3990000
2,Советский,2009.0,1,10,панель,58.0,30.0,9.0,8950000
2,Советский,2025.0,15,19,панель,67.54,29.3,20.1,18900000
1,Сормовский,1990.0,1,10,панель,33.7,18.0,8.4,5100000
1,Приокский,2015.0,5,17,блок+утеплитель,43.0,19.4,9.3,7150000
3,Сормовский,1984.0,6,9,панель,77.0,52.0,9.0,7900000
4,Канавинский,1988.0,5,12,панель,99.4,53.9,8.0,12500000
2,Канавинский,2024.0,4,14,кирпич,40.9,18.6,7.5,5750000
1,Советский,1966.0,1,5,панель,31.7,19.0,5.4,5200000
4,Канавинский,1988.0,9,12,панель,93.0,53.2,7.5,12500000
2,Нижегородский,2011.0,6,17,блок+утеплитель,53.9,31.8,9.8,12300000
2,Сормовский,1985.0,9,9,панель,44.0,27.2,7.0,6100000
2,Нижегородский,1979.0,1,9,кирпич,46.0,28.0,6.0,9200000
2,Приокский,2010.0,1,17,блок+утеплитель,60.0,25.0,20.0,8690000
2,Сормовский,1959.0,2,3,кирпич,44.0,30.0,5.6,3890000
1,Сормовский,2017.0,5,14,блок+утеплитель,41.1,20.0,9.0,5650000
2,Канавинский,2024.0,1,9,панель,54.23,29.0,10.65,5368000
3,Сормовский,1999.0,6,9,панель,74.6,45.8,8.8,11100000
4,Приокский,1986.0,8,9,кирпич,77.0,52.0,8.5,10800000
1,Советский,1975.0,3,5,кирпич,22.1,12.0,5.0,4300000
2,Канавинский,1964.0,3,4,кирпич,44.5,31.5,6.0,3850000
2,Нижегородский,2007.0,1,9,кирпич,73.0,15.0,34.0,14900000
3,Автозаводский,1986.0,8,9,панель,63.3,38.1,9.3,8800000
2,Автозаводский,1963.0,3,5,панель,42.7,28.0,6.0,4950000
1,Московский,2008.0,6,10,кирпич,48.5,19.8,10.2,7300000
1,Советский,1978.0,1,9,кирпич,29.9,18.1,5.4,5750000
3,Ленинский,2018.0,24,25,блок+утеплитель,73.0,48.5,9.1,15900000
1,Нижегородский,2014.0,7,12,блок+утеплитель,41.4,17.8,13.1,14500000
4,Нижегородский,2015.0,1,3,блок+утеплитель,350.0,200.0,51.0,27000000
4,Канавинский,1971.0,9,9,кирпич,73.0,47.7,8.5,13900000
2,Новинский,2020.0,1,2,блок+утеплитель,55.5,30.0,15.0,5800000
1,Нижегородский,2009.0,6,10,кирпич,55.0,23.0,10.0,20000000
2,Московский,1964.0,1,5,кирпич,42.1,29.0,6.5,3990000
2,Нижегородский,2024.0,15,25,блок+утеплитель,57.8,30.7,10.0,9990000
1,Нижегородский,2021.0,2,19,панель,47.0,23.0,10.0,18500000
2,Нижегородский,2025.0,10,20,кирпич,80.0,33.0,22.0,21800000
1,Московский,1972.0,3,9,кирпич,28.9,17.5,5.3,4700000
2,Канавинский,2027.0,3,25,монолитный железобетон,62.2,29.2,16.0,10052764
3,Сормовский,1971.0,4,9,кирпич,57.0,41.0,9.5,7200000
0,Советский,2024.0,5,15,блок+утеплитель,32.45,15.82,7.1,6870000
2,Ленинский,1966.0,1,5,кирпич,42.0,25.8,6.0,4400000
1,Автозаводский,2015.0,5,10,панель,32.0,16.4,8.4,5290000
1,Советский,2023.0,14,17,поризованный керамический блок,35.0,25.0,10.0,11300000
4,Автозаводский,1983.0,9,9,панель,77.4,54.6,8.8,6280000
3,Сормовский,1974.0,4,9,панель,61.0,43.9,7.1,5900000
2,Автозаводский,1975.0,4,5,панель,38.1,23.7,5.7,5100000
2,Нижегородский,2025.0,9,12,монолитный железобетон,70.2,40.5,13.0,17500000
3,Советский,2009.0,12,16,блок+утеплитель,113.7,60.3,18.4,37450000
2,Ленинский,1967.0,1,5,панель,42.8,29.0,6.0,5650000
3,Советский,2014.0,9,9,блок+утеплитель,98.0,57.9,15.6,21250000
2,Ленинский,1959.0,1,3,кирпич,39.0,28.1,5.0,4800000
2,Московский,1965.0,6,9,кирпич,40.9,24.7,7.0,5600000
1,Сормовский,1976.0,5,9,панель,37.9,17.2,7.1,4245000
3,Ленинский,1958.0,3,5,кирпич,76.8,48.0,7.0,10600000
1,Советский,2011.0,17,19,блок+утеплитель,49.4,20.5,11.3,9300000
0,Нижегородский,1996.0,1,2,кирпич,30.6,20.0,6.0,4896000
4,Автозаводский,1936.0,5,8,кирпич,125.0,85.0,20.0,15800000
2,Московский,1967.0,1,5,панель,43.0,32.0,5.6,4300000
3,Ленинский,1979.0,8,9,кирпич,66.0,41.5,8.5,10500000
3,Сормовский,1974.0,7,9,кирпич,58.0,39.0,7.1,5400000
