Дата,Кол-во комнат,Адрес,Год постройки,Этаж,Площадь (кв.м),Цена,Unnamed: 7
9.04,1-комнатная квартира,"Автозаводский район микрорайон Мончегорскийул. Мончегорская, д. 16а к1 Информация о доме",1982.0,"5 / 9 эт., кирпич",30 / 18 / 6малогабар.,3 850 000 руб.128 333 руб./м²от 45 713 руб./мес.,
9.04,2-комнатная квартира,"Канавинский районул. Зеленодольская, д. 52 Информация о доме",1967.0,"3 / 5 эт., кирпич","45,6 / 27 / 6,5хрущ.",5 150 000 руб.112 939 руб./м²от 61 148 руб./мес.,
,,,,,,,
9.04,3-комнатная квартира,"Московский районпросп. Героев, д. 50 Информация о доме",1960.0,"4 / 4 эт., кирпич","56,4 / 38,8 / 5,6хрущ.",5 300 000 руб.93 972 руб./м²от 62 929 руб./мес.,
9.04,3-комнатная квартира,"Сормовский районб-р Юбилейный, д. 26 Информация о доме",1965.0,"2 / 9 эт., панель","64,2 / 45 / 8",7 700 000 руб.119 938 руб./м²от 91 425 руб./мес.,
9.04,1-комнатная квартира,"Советский район ЖК Новая Кузнечихаул. Новокузнечихинская, д. 14 Информация о доме",2022.0,"13 / 18 эт., блок+утеплитель","33,1 / 10,8 / 12,5",6 590 000 руб.199 094 руб./м²от 78 246 руб./мес.,
9.04,3-комнатная квартира,"Московский районул. Берёзовская, д. 76 Информация о доме",1968.0,"6 / 6 эт., кирпич","58,8 / 41,3 / 5,8хрущ.",6 150 000 руб.104 592 руб./м²от 73 021 руб./мес.,
9.04,3-комнатная квартира,"Нижегородский район 8-й микрорайонул. Верхнепечёрская, д. 7 к2 Информация о доме",1996.0,"4 / 10 эт., панель","65,8 / 40 / 9,6",10 700 000 руб.162 614 руб./м²от 127 045 руб./мес.,
9.04,1-комнатная квартира,"Советский район микрорайон Кузнечихаул. Козицкого, д. 1 к1 Информация о доме",1964.0,"4 / 5 эт., кирпич","29,1 / 16,6 / 6хрущ.",4 600 000 руб.158 076 руб./м²от 54 618 руб./мес.,
9.04,1-комнатная квартира,"Канавинский районпосёлок Берёзовский, ул. Знаменская, д. 25 Информация о доме",1959.0,"3 / 3 эт., кирпич","33,9 / 22,3 / 5,8народн. стр.",3 150 000 руб.92 920 руб./м²от 37 401 руб./мес.,
,,,,,,,
9.04,4-комнатная квартира,"Московский районул. Страж Революции, д. 6/3 Информация о доме",1938.0,"3 / 5 эт., кирпич","106,1 / 73 / 15стал.",14 000 000 руб.131 951 руб./м²от 166 227 руб./мес.,
9.04,2-комнатная квартира,"Приокский районпросп. Гагарина, д. 106 Информация о доме",1954.0,"3 / 4 эт., кирпич","59,4 / 31,9 / 10,8стал.",8 000 000 руб.134 680 руб./м²от 94 987 руб./мес.,
9.04,2-комнатная квартира,Ленинский район микрорайон Гвоздильныйул. Новикова-Прибоя,2026.0,"4 / 14 эт., блок+утеплитель","55,25 / 26,93 / 11,49",9 084 800 руб.164 431 руб./м²от 107 867 руб./мес.,
9.04,1-комнатная квартира,Ленинский район микрорайон Гвоздильныйул. Новикова-Прибоя,2026.0,"6 / 14 эт., блок+утеплитель","41,32 / 17,08 / 11,03",6 912 505 руб.167 292 руб./м²от 82 075 руб./мес.,
9.04,3-комнатная квартира,Ленинский район микрорайон Гвоздильныйул. Новикова-Прибоя,2026.0,"4 / 14 эт., блок+утеплитель","73,99 / 41,45 / 14,32",12 576 600 руб.169 977 руб./м²от 149 327 руб./мес.,
9.04,2-комнатная квартира,Ленинский район микрорайон Гвоздильныйул. Новикова-Прибоя,2026.0,"5 / 14 эт., блок+утеплитель","56,7 / 30,37 / 11,39",9 640 700 руб.170 030 руб./м²от 114 468 руб./мес.,
9.04,1-комнатная квартира,Ленинский район микрорайон Гвоздильныйул. Новикова-Прибоя,2026.0,"7 / 14 эт., блок+утеплитель","36,31 / 14,73 / 10,26",6 083 000 руб.167 530 руб./м²от 72 226 руб./мес.,
,,,,,,,
9.04,2-комнатная квартира,"Приокский районпросп. Гагарина, д. 106 Информация о доме",1954.0,"3 / 4 эт., кирпич","58,8 / 31,9 / 10,8стал.",8 000 000 руб.136 054 руб./м²от 94 987 руб./мес.,
9.04,4-комнатная квартира,"Нижегородский районсъезд Почтовый, д. 11 Информация о доме",2013.0,"3 / 10 эт., кирпич","163,1 / 100 / 30",73 000 000 руб.447 578 руб./м²от 866 757 руб./мес.,
9.04,3-комнатная квартира,"Ленинский районул. Героя Самочкина, д. 11А Информация о доме",1963.0,"1 / 4 эт., кирпич","42,7 / 31,6 / 5,6хрущ.",5 200 000 руб.121 780 руб./м²от 61 742 руб./мес.,
9.04,2-комнатная квартира,"Нижегородский район ЖК Корицаул. Александра Хохлова, д. 3 Информация о доме",2023.0,"6 / 12 эт., блок+утеплитель","64 / 22,3 / 21,2",15 000 000 руб.234 375 руб./м²от 178 101 руб./мес.,
9.04,2-комнатная квартира,"Советский район микрорайон Кузнечихаул. Ванеева, д. 116 Информация о доме",1979.0,"6 / 9 эт., панель","43,5 / 27,6 / 7,1",6 590 000 руб.151 494 руб./м²от 78 246 руб./мес.,
9.04,2-комнатная квартира,"Канавинский районул. Болотникова, д. 2 Информация о доме",1980.0,"5 / 5 эт., кирпич","39 / 25,6 / 6хрущ.",4 800 000 руб.123 077 руб./м²от 56 992 руб./мес.,
9.04,2-комнатная квартира,"Ленинский район микрорайон Молитовкапросп. Ленина, д. 22А Информация о доме",1963.0,"4 / 5 эт., кирпич","43 / 28,5 / 6хрущ.",5 500 000 руб.127 907 руб./м²от 65 304 руб./мес.,
9.04,1-комнатная квартира,"Сормовский районул. Мокроусова, д. 34 Информация о доме",1965.0,"1 / 5 эт., панель","29,9 / 18,7 / 5,4хрущ.",3 350 000 руб.112 040 руб./м²от 39 776 руб./мес.,
9.04,2-комнатная квартира,"Московский районпросп. Героев, д. 66 Информация о доме",1962.0,"5 / 5 эт., кирпич","41 / 28 / 5,5хрущ.",4 500 000 руб.109 756 руб./м²от 53 430 руб./мес.,
,,,,,,,
9.04,2-комнатная квартира,"Новинский сельсовет ЖК Новинки Smart Cityул. 2-я Дорожная, д. 31 Информация о доме",2023.0,"2 / 10 эт., блок+утеплитель",51 / 26 / 15,5 750 000 руб.112 745 руб./м²от 68 272 руб./мес.,
9.04,3-комнатная квартира,"Приокский район ЖК Подкова Приокскаяул. Горная, д. 6А Информация о доме",2015.0,"7 / 17 эт., кирпич","71,7 / 37,5 / 15,7",16 500 000 руб.230 126 руб./м²от 195 911 руб./мес.,
9.04,2-комнатная квартира,"Советский районул. Бориса Панина, д. 5 к2 Информация о доме",1995.0,"10 / 10 эт., панель","57,9 / 32,9 / 8",9 000 000 руб.155 440 руб./м²от 106 860 руб./мес.,
9.04,1-комнатная квартира,"Автозаводский район микрорайон Мончегорскийул. Космическая, д. 36 Информация о доме",1996.0,"1 / 10 эт., кирпич","34,5 / 18,2 / 8,2",4 200 000 руб.121 739 руб./м²от 49 868 руб./мес.,
9.04,3-комнатная квартира,"Автозаводский район микрорайон Северныйпросп. Бусыгина, д. 9 Информация о доме",1974.0,"4 / 9 эт., панель","55,9 / 39,9 / 7",7 850 000 руб.140 429 руб./м²от 93 206 руб./мес.,
9.04,2-комнатная квартира,"Автозаводский район Соцгород 10просп. Кирова, д. 24 Информация о доме",1984.0,"5 / 9 эт., панель","42,5 / 27,1 / 6,8",5 650 000 руб.132 941 руб./м²от 67 085 руб./мес.,
