livrooms_count,district,year,level,house_levels,const_tech,area,liv_area,kitchen_area,price,log_price
2,Нижегородский,2026.0,2,17,блок+утеплитель,79.0,32.16,26.96,22292459,16.919759017805898
2,Нижегородский,2026.0,2,17,блок+утеплитель,78.33,31.19,26.06,22060583,16.909302999364265
3,Автозаводский,1970.0,6,9,панель,60.5,44.5,7.0,6550000,15.694975607611434
1,Автозаводский,1969.0,4,5,кирпич,40.0,21.5,9.3,4850000,15.394489262913666
3,Советский,1958.0,2,2,кирпич,53.0,32.0,9.1,6350000,15.663965370868874
2,Нижегородский,1992.4320625610949,1,3,кирпич,55.4,26.7,14.4,19500000,16.785925023533974
2,Советский,2026.0,6,9,кирпич,61.1,24.4,23.1,18425701,16.72925704144891
1,Московский,1962.0,3,5,кирпич,29.0,18.0,5.0,3280000,15.003353980360327
2,Ленинский,1981.0,1,9,панель,45.0,26.0,7.0,5950000,15.598901777521812
1,Нижегородский,1993.0,4,5,панель,32.3,17.0,7.3,5899000,15.590293402985212
2,Сормовский,1972.0,4,5,панель,51.0,34.7,6.0,4700000,15.363073066680286
1,Автозаводский,1965.0,1,1,кирпич,44.8,22.7,7.8,3800000,15.150511624696614
2,Сормовский,1997.0,8,10,панель,60.1,30.7,10.7,7500000,15.830413578506539
3,Советский,2022.0,4,11,блок+утеплитель,99.2,46.6,12.7,13500000,16.41820024340866
1,Ленинский,1970.0,3,5,панель,30.4,19.0,5.5,4900000,15.404745763080856
3,Нижегородский,2012.0,3,10,кирпич,84.6,60.0,12.0,18590000,16.738134359697625
2,Ленинский,2011.0,1,10,блок+утеплитель,64.0,35.4,14.3,10200000,16.1378982782545
2,Советский,2009.0,12,16,кирпич,79.1,37.8,13.0,20000000,16.811242831518264
2,Нижегородский,2000.0,6,10,кирпич,96.4,54.0,17.0,13050000,16.384298691732976
1,Канавинский,2009.0,10,19,блок+утеплитель,42.2,20.8,12.3,7500000,15.830413578506539
2,Автозаводский,1965.0,5,5,панель,44.9,30.8,5.6,4900000,15.404745763080856
3,Московский,1974.0,1,9,панель,61.3,44.2,7.1,7200000,15.789591583986283
1,Канавинский,1971.0,1,5,кирпич,30.0,16.9,6.7,3700000,15.123843377614453
0,Автозаводский,1970.0,3,5,кирпич,19.9,14.0,1.0,1900000,14.457364444136669
2,Ленинский,1937.0,1,4,кирпич,47.8,35.0,6.0,4500000,15.319587954740548
0,Автозаводский,1970.0,5,5,кирпич,18.2,12.0,1.0,2900000,14.880221294956703
1,Канавинский,2005.0,6,10,блок+утеплитель,37.0,14.8,8.8,4700000,15.363073066680286
1,Канавинский,1989.0,3,6,кирпич,36.3,20.1,8.0,4250000,15.2624295409006
1,Ленинский,2018.0,10,23,блок+утеплитель,36.0,15.9,7.8,8150000,15.913528485217045
1,Сормовский,2005.0,8,10,панель,37.4,18.1,6.4,6400000,15.671808548329901
3,Нижегородский,2005.0,7,9,панель,69.9,42.7,8.2,12200000,16.316946509703484
3,Автозаводский,1967.0,1,5,панель,56.4,37.7,6.0,5400000,15.501909511534503
1,Автозаводский,1949.0,2,2,шлакоблок,31.1,18.8,6.8,3450000,15.053884789007542
3,Ленинский,1970.0,6,9,панель,52.3,35.2,7.0,6600000,15.702580206996654
2,Приокский,1976.0,7,12,кирпич,49.1,28.7,6.3,8600000,15.967272761223736
2,Автозаводский,1979.0,2,9,панель,42.8,27.1,7.0,6398000,15.6714959994916
1,Советский,2014.0,10,18,блок+утеплитель,41.5,16.4,11.3,9500000,16.06680235657077
2,Автозаводский,1964.0,1,5,панель,45.0,31.0,5.4,5500000,15.520258650202699
2,Канавинский,1966.0,1,5,кирпич,46.0,26.0,7.0,4900000,15.404745763080856
2,Автозаводский,1990.0,10,12,панель,51.0,28.0,6.3,6500000,15.687312734865866
2,Нижегородский,2019.0,16,17,блок+утеплитель,71.4,30.0,20.0,15800000,16.575520497997196
3,Канавинский,1966.0,1,5,кирпич,43.4,28.1,5.9,5300000,15.483217378522351
1,Московский,1980.0,5,9,панель,21.9,12.4,4.8,3700000,15.123843377614453
3,Автозаводский,1968.0,4,5,кирпич,62.8,46.6,6.5,6300000,15.65606019136176
1,Автозаводский,1958.0,1,2,шлакоблок,26.0,18.0,5.0,3480000,15.062542851750656
3,Советский,1958.0,1,2,кирпич,37.0,27.0,5.5,4270000,15.267124385204808
3,Нижегородский,1998.0,3,4,кирпич,107.6,58.7,17.2,27000000,17.111347423968603
3,Канавинский,1978.0,4,9,панель,66.6,48.3,8.9,8600000,15.967272761223736
1,Ленинский,1980.0,1,9,панель,33.0,16.0,10.0,5900000,15.590462908875947
2,Автозаводский,1974.0,2,9,кирпич,42.5,25.0,7.8,5800000,15.573368475516649
3,Автозаводский,1972.0,4,9,панель,58.0,39.5,7.5,8500000,15.955576721460545
2,Нижегородский,1992.4320625610949,1,2,кирпич,53.1,27.5,8.3,4900000,15.404745763080856
3,Автозаводский,1999.0,1,10,панель,73.0,43.0,9.0,6950000,15.754252217540975
1,Приокский,1976.0,3,9,кирпич,31.6,18.1,6.4,6800000,15.732433170146335
3,Советский,2018.0,15,25,блок+утеплитель,86.0,38.9,26.6,19500000,16.785925023533974
1,Московский,1962.0,2,4,кирпич,40.0,30.0,5.5,5100000,15.444751097694555
3,Канавинский,1990.0,6,9,панель,64.4,44.0,7.2,8000000,15.89495209964411
3,Автозаводский,1974.0,5,9,панель,58.4,40.3,7.0,6800000,15.732433170146335
1,Ленинский,1969.0,2,5,панель,34.3,19.0,5.7,4700000,15.363073066680286
3,Нижегородский,1998.0,7,10,кирпич,69.0,39.5,8.5,13500000,16.41820024340866
3,Приокский,1975.0,5,12,кирпич,76.0,52.1,20.0,12399000,16.33312638216198
1,Нижегородский,1973.0,6,9,панель,33.0,17.4,6.0,7900000,15.88237331743725
0,Советский,1958.0,1,3,кирпич,13.4,7.0,1.0,2500000,14.73180128983843
1,Ленинский,1959.0,1,2,шлакоблок,32.5,20.6,6.0,3000000,14.914122846632385
2,Московский,1959.0,5,5,кирпич,38.9,25.0,6.0,8990000,16.011623406447804
1,Автозаводский,1962.0,1,5,кирпич,30.7,18.7,5.7,4350000,15.285686403064867
2,Нижегородский,1966.0,7,7,кирпич,43.0,29.8,5.0,8970000,16.00939623403498
2,Автозаводский,1977.0,5,5,панель,37.8,22.5,5.7,4300000,15.27412558066379
3,Советский,2008.0,7,18,блок+утеплитель,87.5,51.0,13.1,17800000,16.694709015262312
2,Ленинский,1962.0,5,5,кирпич,42.0,25.5,6.5,4500000,15.319587954740548
2,Московский,1956.0,5,5,кирпич,58.1,30.2,10.1,5500000,15.520258650202699
2,Советский,1959.0,1,2,кирпич,36.0,25.0,5.0,4400000,15.29711509888849
3,Приокский,2018.0,10,19,блок+утеплитель,65.5,40.0,9.3,12100000,16.308716010566968
2,Ленинский,2006.0,8,10,кирпич,53.0,27.8,10.2,9490000,16.06574917058611
4,Нижегородский,1973.0,11,12,кирпич,74.0,59.0,12.0,14400000,16.48273876454623
2,Приокский,1958.0,1,2,кирпич,36.2,26.8,4.2,5500000,15.520258650202699
3,Канавинский,1982.0,4,9,панель,67.2,38.5,9.3,8500000,15.955576721460545
3,Канавинский,2008.0,5,12,кирпич,100.0,50.5,15.5,18000000,16.70588231586044
2,Нижегородский,2018.0,10,19,блок+утеплитель,74.0,36.5,33.6,29990000,17.21637455072519
3,Сормовский,2009.0,9,17,кирпич,66.2,34.6,10.7,14600000,16.496532086678563
1,Приокский,1986.0,4,9,панель,33.1,17.2,8.1,6700000,15.717618084361195
1,Автозаводский,1988.0,3,9,кирпич,35.5,18.2,9.3,4600000,15.341566861459324
1,Канавинский,2024.0,4,22,кирпич,43.2,13.1,23.1,10435000,16.16067609849344
1,Приокский,2013.0,1,10,панель,42.5,18.06,9.5,6700000,15.717618084361195
1,Сормовский,1985.0,6,9,кирпич,33.5,17.0,8.0,3500000,15.068273526459642
1,Канавинский,2024.0,7,22,кирпич,38.3,20.3,10.1,9885000,16.106529014586854
3,Ленинский,1976.0,5,5,панель,63.8,46.8,6.0,8500000,15.955576721460545
1,Автозаводский,1962.0,2,5,кирпич,31.2,18.7,5.9,4200000,15.250595083253597
2,Автозаводский,1969.0,4,5,панель,44.2,30.5,5.5,4700000,15.363073066680286
3,Московский,1958.0,2,5,кирпич,77.2,48.1,9.0,10400000,16.1573163641116
4,Канавинский,1995.0,6,9,кирпич,70.0,49.0,7.4,6700000,15.717618084361195
3,Московский,1959.0,2,5,кирпич,67.0,40.8,6.5,5990000,15.605601970091632
2,Канавинский,1959.0,2,3,кирпич,47.2,26.7,7.9,4950000,15.414898134544874
1,Автозаводский,1983.0,3,9,кирпич,29.0,18.0,5.0,3500000,15.068273526459642
2,Советский,1971.0,4,5,кирпич,45.6,30.3,6.0,5470000,15.514789174398164
1,Автозаводский,1973.0,9,9,кирпич,33.2,16.7,5.8,5300000,15.483217378522351
3,Приокский,2015.0,15,17,блок+утеплитель,78.6,44.1,15.7,16000000,16.588099280204055
3,Московский,1984.0,2,9,кирпич,60.8,40.5,7.9,7400000,15.816990558174398
1,Нижегородский,2016.0,13,18,блок+утеплитель,54.1,18.0,25.0,23000000,16.951004773893423
2,Московский,2018.0,12,17,панель,56.55,35.4,8.4,9900000,16.108045315104818
2,Автозаводский,1948.0,1,2,шлакоблок,49.0,28.3,14.0,3900000,15.176487111099874
2,Ленинский,1940.0,2,3,кирпич,55.8,37.2,6.9,5800000,15.573368475516649
3,Московский,1933.0,3,4,кирпич,78.6,52.8,9.4,7790000,15.868351417846931
3,Московский,1938.0,2,5,кирпич,74.5,47.5,10.6,9500000,16.06680235657077
2,Нижегородский,2022.0,5,11,кирпич,60.8,29.2,17.2,16000000,16.588099280204055
1,Ленинский,1961.0,5,5,кирпич,30.0,17.4,5.5,4500000,15.319587954740548
2,Ленинский,1962.0,1,4,кирпич,44.0,31.0,6.0,4900000,15.404745763080856
2,Московский,2023.0,13,17,блок+утеплитель,66.0,40.0,18.0,14500000,16.489659207390805
1,Приокский,2013.0,10,17,блок+утеплитель,41.2,16.3,10.0,7100000,15.775605342011543
1,Московский,1989.0,7,9,кирпич,37.3,17.8,9.1,4400000,15.29711509888849
2,Ленинский,1976.0,8,9,кирпич,45.1,27.3,6.3,5650000,15.547166103122624
2,Ленинский,1987.0,2,9,кирпич,35.9,27.7,4.0,3199000,14.978348818931655
2,Сормовский,1976.0,9,9,панель,48.9,28.0,7.0,5700000,15.555976732804778
1,Ленинский,2018.0,14,14,блок+утеплитель,41.9,16.0,12.0,8700000,15.978833583624812
1,Канавинский,1976.0,2,10,кирпич,26.3,11.6,7.1,4100000,15.226497531674536
2,Нижегородский,2023.0,8,8,блок+утеплитель,60.0,24.3,11.7,21300000,16.874217630679652
3,Московский,1976.0,7,9,панель,57.6,38.6,8.9,6250000,15.648092021712584
2,Приокский,2019.0,2,19,блок+утеплитель,55.61,25.9,16.6,10300000,16.147654453199863
1,Советский,2014.0,17,17,панель,43.0,17.6,12.0,7850000,15.876024089758591
1,Советский,1993.0,4,6,кирпич,31.1,17.3,6.7,6250000,15.648092021712584
1,Приокский,1987.0,5,10,кирпич,34.0,19.0,6.0,6700000,15.717618084361195
2,Ленинский,1964.0,1,4,кирпич,36.7,27.5,4.6,3700000,15.123843377614453
2,Канавинский,1993.0,3,12,панель,58.2,31.1,9.1,10500000,16.166885815127753
1,Автозаводский,2020.0,3,10,панель,35.2,18.2,7.2,5250000,15.473738634567807
3,Автозаводский,2010.0,17,19,блок+утеплитель,92.0,42.0,16.5,16000000,16.588099280204055
3,Московский,2019.0,9,10,панель,50.0,31.7,8.4,9199999,16.034713933323612
3,Нижегородский,2024.0,4,6,блок+утеплитель,87.2,46.5,11.5,27904000,17.14428060569084
1,Нижегородский,2024.0,2,6,блок+утеплитель,50.52,16.22,12.95,16166400,16.5984455722582
2,Нижегородский,2024.0,5,6,блок+утеплитель,64.3,31.2,15.8,20576000,16.839635906019485
0,Автозаводский,2018.0,8,10,панель,17.2,12.3,1.0,3950000,15.189226136877304
2,Нижегородский,2024.0,1,6,блок+утеплитель,67.9,39.3,14.4,21728000,16.89411230934056
3,Автозаводский,1981.0,8,9,панель,62.8,42.3,5.9,6200000,15.64005985001532
3,Канавинский,1983.0,8,9,панель,78.0,42.0,9.4,10000000,16.11809565095832
3,Нижегородский,1977.0,2,9,панель,64.0,50.0,8.0,9300000,16.045524958123483
0,Сормовский,2022.0,1,10,панель,18.0,13.0,1.0,3400000,15.03928598958639
2,Советский,1964.0,5,5,кирпич,44.2,28.9,5.6,6350000,15.663965370868874
2,Нижегородский,2019.0,4,7,кирпич,61.8,40.0,20.0,17900000,16.70031127081098
1,Нижегородский,2023.0,11,17,кирпич,53.0,40.0,10.0,16050000,16.591219407540297
3,Канавинский,2017.0,8,18,блок+утеплитель,84.5,44.55,12.52,15790000,16.574887386231826
0,Автозаводский,1971.0,1,5,кирпич,14.2,11.0,1.0,1850000,14.430696197054507
2,Советский,2018.0,2,10,блок+утеплитель,53.2,25.3,14.5,8700000,15.978833583624812
2,Сормовский,2012.0,8,10,блок+утеплитель,42.5,26.3,6.8,7000000,15.761420707019587
3,Советский,2003.0,6,9,кирпич,110.0,55.0,45.0,26000000,17.073607095985757
2,Советский,1960.0,5,5,кирпич,43.2,32.0,6.0,6900000,15.747031969567487
2,Советский,1964.0,4,5,кирпич,42.0,28.0,6.0,7500000,15.830413578506539
3,Автозаводский,1980.0,1,9,панель,62.9,43.3,6.0,6500000,15.687312734865866
2,Новинский,1992.4320625610949,2,2,кирпич,41.4,25.7,6.2,4900000,15.404745763080856
2,Автозаводский,2009.0,11,17,блок+утеплитель,75.0,38.8,17.5,12990000,16.379690388646782
1,Советский,1982.0,2,5,кирпич,30.0,18.0,5.5,5399000,15.501724309200425
1,Московский,1960.0,1,5,кирпич,31.3,17.0,6.0,4300000,15.27412558066379
2,Советский,2018.0,9,10,блок+утеплитель,65.4,27.5,12.2,18499000,16.733227234533526
2,Московский,1963.0,4,5,кирпич,43.9,28.2,6.1,4499777,15.319538397957075
3,Канавинский,1993.0,4,5,панель,52.6,36.7,7.0,6100000,15.623799329143539
2,Нижегородский,1964.0,1,5,кирпич,44.6,32.1,6.2,6700000,15.717618084361195
1,Автозаводский,1983.0,2,9,кирпич,29.0,17.0,5.5,4099000,15.226253599486474
4,Приокский,1972.0,2,5,кирпич,60.0,44.1,4.2,8300000,15.931766072766827
0,Советский,1958.0,1,2,кирпич,20.0,17.0,1.0,2100000,14.557447902693651
2,Нижегородский,1968.0,1,5,кирпич,44.9,31.1,5.8,8590000,15.966109293960438
2,Ленинский,1962.0,1,5,панель,42.5,28.0,5.5,5350000,15.49260711887219
0,Московский,1931.0,3,3,кирпич,15.7,12.7,1.0,2330000,14.661378825541883
2,Нижегородский,1973.0,4,6,кирпич,45.2,31.6,5.6,7350000,15.81021087118902
1,Автозаводский,2018.0,7,10,панель,38.3,16.5,12.5,5550000,15.529308485722618
0,Новинский,2015.0,2,3,блок+утеплитель,21.0,15.0,1.0,3800000,15.150511624696614
3,Канавинский,1999.0,2,9,кирпич,58.4,36.4,7.5,6800000,15.732433170146335
2,Приокский,1964.0,3,5,кирпич,43.1,31.1,6.0,6400000,15.671808548329901
2,Автозаводский,1958.0,1,2,шлакоблок,39.4,26.1,4.6,3500000,15.068273526459642
